finding_id,category,severity,status,summary,objective_evidence,affected_stable_ids,remediation_class,remediation_dependency,required_roles
CGA-ACCESSIBILITY-REVIEW-PENDING-7BAB426232A25C75,accessibility_review_pending,moderate,open,PRACTICE-COMP-2701-LIFE-ARCHITECTURE-01 retains accessibility review status: pending.,"{""authoring_field"":""accessibility_review_status"",""recorded_status"":""pending"",""risk_class"":""RISK-LOW""}",PRACTICE-COMP-2701-LIFE-ARCHITECTURE-01,human_accessibility_review,manual_accessibility_review_pending,accessibility reviewer
CGA-ACCESSIBILITY-REVIEW-PENDING-7CD2DFFA09846DE0,accessibility_review_pending,moderate,open,PRACTICE-COMP-2509-ART-AS-TRUTH-MEMORY-AND-MORAL-IMAGINATION-01 retains accessibility review status: pending.,"{""authoring_field"":""accessibility_review_status"",""recorded_status"":""pending"",""risk_class"":""RISK-LOW""}",PRACTICE-COMP-2509-ART-AS-TRUTH-MEMORY-AND-MORAL-IMAGINATION-01,human_accessibility_review,manual_accessibility_review_pending,accessibility reviewer
CGA-ACCESSIBILITY-REVIEW-PENDING-7D31A8BA7CF03CCD,accessibility_review_pending,moderate,open,PRACTICE-COMP-1707-HOSPITALITY-AND-INCLUSION-01 retains accessibility review status: pending.,"{""authoring_field"":""accessibility_review_status"",""recorded_status"":""pending"",""risk_class"":""RISK-MODERATE""}",PRACTICE-COMP-1707-HOSPITALITY-AND-INCLUSION-01,human_accessibility_review,manual_accessibility_review_pending,accessibility reviewer
CGA-ACCESSIBILITY-REVIEW-PENDING-7D9D6BE1824997DA,accessibility_review_pending,moderate,open,PRACTICE-COMP-1311-GARDENING-AND-PLANT-CARE-01 retains accessibility review status: pending.,"{""authoring_field"":""accessibility_review_status"",""recorded_status"":""pending"",""risk_class"":""RISK-MODERATE""}",PRACTICE-COMP-1311-GARDENING-AND-PLANT-CARE-01,human_accessibility_review,manual_accessibility_review_pending,accessibility reviewer
CGA-ACCESSIBILITY-REVIEW-PENDING-7F177C3F5E012B9A,accessibility_review_pending,moderate,open,PRACTICE-COMP-1304-LAUNDRY-AND-CLOTHING-CARE-01 retains accessibility review status: pending.,"{""authoring_field"":""accessibility_review_status"",""recorded_status"":""pending"",""risk_class"":""RISK-MODERATE""}",PRACTICE-COMP-1304-LAUNDRY-AND-CLOTHING-CARE-01,human_accessibility_review,manual_accessibility_review_pending,accessibility reviewer
CGA-ACCESSIBILITY-REVIEW-PENDING-7FE26EF4D86C4628,accessibility_review_pending,moderate,open,PRACTICE-COMP-1109-REVIEW-MEASUREMENT-AND-ADAPTATION-01 retains accessibility review status: pending.,"{""authoring_field"":""accessibility_review_status"",""recorded_status"":""pending"",""risk_class"":""RISK-LOW""}",PRACTICE-COMP-1109-REVIEW-MEASUREMENT-AND-ADAPTATION-01,human_accessibility_review,manual_accessibility_review_pending,accessibility reviewer
CGA-ACCESSIBILITY-REVIEW-PENDING-7FECAA6EB4C5A4C0,accessibility_review_pending,high,open,PRACTICE-COMP-1403-DIGITAL-IDENTITY-PRIVACY-AND-DATA-RIGHTS-01 retains accessibility review status: pending.,"{""authoring_field"":""accessibility_review_status"",""recorded_status"":""pending"",""risk_class"":""RISK-HIGH""}",PRACTICE-COMP-1403-DIGITAL-IDENTITY-PRIVACY-AND-DATA-RIGHTS-01,human_accessibility_review,manual_accessibility_review_pending,accessibility reviewer
CGA-ACCESSIBILITY-REVIEW-PENDING-80F9697796E5B535,accessibility_review_pending,high,open,PRACTICE-COMP-0602-TRAUMA-AND-POST-TRAUMATIC-STRESS-LITERACY-01 retains accessibility review status: pending.,"{""authoring_field"":""accessibility_review_status"",""recorded_status"":""pending"",""risk_class"":""RISK-HIGH""}",PRACTICE-COMP-0602-TRAUMA-AND-POST-TRAUMATIC-STRESS-LITERACY-01,human_accessibility_review,manual_accessibility_review_pending,accessibility reviewer
CGA-ACCESSIBILITY-REVIEW-PENDING-818FF4D831EFD143,accessibility_review_pending,moderate,open,PRACTICE-COMP-1610-STORYTELLING-AND-EXPLANATION-01 retains accessibility review status: pending.,"{""authoring_field"":""accessibility_review_status"",""recorded_status"":""pending"",""risk_class"":""RISK-MODERATE""}",PRACTICE-COMP-1610-STORYTELLING-AND-EXPLANATION-01,human_accessibility_review,manual_accessibility_review_pending,accessibility reviewer
CGA-ACCESSIBILITY-REVIEW-PENDING-81A362EEBA76031E,accessibility_review_pending,high,open,PRACTICE-COMP-1514-WORKPLACE-AND-ACTIVITY-SPECIFIC-SAFETY-01 retains accessibility review status: pending.,"{""authoring_field"":""accessibility_review_status"",""recorded_status"":""pending"",""risk_class"":""RISK-HIGH""}",PRACTICE-COMP-1514-WORKPLACE-AND-ACTIVITY-SPECIFIC-SAFETY-01,human_accessibility_review,manual_accessibility_review_pending,accessibility reviewer
CGA-ACCESSIBILITY-REVIEW-PENDING-8210D9F5FA9213D6,accessibility_review_pending,high,open,PRACTICE-COMP-1915-CAREGIVER-LIMITS-RESPITE-AND-SHARED-RESPONSIBILITY-01 retains accessibility review status: pending.,"{""authoring_field"":""accessibility_review_status"",""recorded_status"":""pending"",""risk_class"":""RISK-HIGH""}",PRACTICE-COMP-1915-CAREGIVER-LIMITS-RESPITE-AND-SHARED-RESPONSIBILITY-01,human_accessibility_review,manual_accessibility_review_pending,accessibility reviewer
CGA-ACCESSIBILITY-REVIEW-PENDING-8223E7D8C66CA8C5,accessibility_review_pending,moderate,open,PRACTICE-COMP-2007-HELPING-WITHOUT-PATERNALISM-01 retains accessibility review status: pending.,"{""authoring_field"":""accessibility_review_status"",""recorded_status"":""pending"",""risk_class"":""RISK-MODERATE""}",PRACTICE-COMP-2007-HELPING-WITHOUT-PATERNALISM-01,human_accessibility_review,manual_accessibility_review_pending,accessibility reviewer
CGA-ACCESSIBILITY-REVIEW-PENDING-85A0A5BFD06C0529,accessibility_review_pending,high,open,PRACTICE-COMP-0307-RELIGIOUS-AND-SPIRITUAL-COMMUNITY-01 retains accessibility review status: pending.,"{""authoring_field"":""accessibility_review_status"",""recorded_status"":""pending"",""risk_class"":""RISK-HIGH""}",PRACTICE-COMP-0307-RELIGIOUS-AND-SPIRITUAL-COMMUNITY-01,human_accessibility_review,manual_accessibility_review_pending,accessibility reviewer
CGA-ACCESSIBILITY-REVIEW-PENDING-862909286F13D743,accessibility_review_pending,moderate,open,PRACTICE-COMP-1714-COLLECTIVE-BELONGING-WITHOUT-CONFORMITY-01 retains accessibility review status: pending.,"{""authoring_field"":""accessibility_review_status"",""recorded_status"":""pending"",""risk_class"":""RISK-MODERATE""}",PRACTICE-COMP-1714-COLLECTIVE-BELONGING-WITHOUT-CONFORMITY-01,human_accessibility_review,manual_accessibility_review_pending,accessibility reviewer
CGA-ACCESSIBILITY-REVIEW-PENDING-8886AE84630A62D8,accessibility_review_pending,moderate,open,PRACTICE-COMP-1615-MANIPULATION-AND-COERCION-LITERACY-01 retains accessibility review status: pending.,"{""authoring_field"":""accessibility_review_status"",""recorded_status"":""pending"",""risk_class"":""RISK-MODERATE""}",PRACTICE-COMP-1615-MANIPULATION-AND-COERCION-LITERACY-01,human_accessibility_review,manual_accessibility_review_pending,accessibility reviewer
CGA-ACCESSIBILITY-REVIEW-PENDING-892BD0065C29F09F,accessibility_review_pending,moderate,open,PRACTICE-COMP-1618-LANGUAGE-ACCESS-AND-COMMUNICATION-ACCOMMODATION-01 retains accessibility review status: pending.,"{""authoring_field"":""accessibility_review_status"",""recorded_status"":""pending"",""risk_class"":""RISK-MODERATE""}",PRACTICE-COMP-1618-LANGUAGE-ACCESS-AND-COMMUNICATION-ACCOMMODATION-01,human_accessibility_review,manual_accessibility_review_pending,accessibility reviewer
CGA-ACCESSIBILITY-REVIEW-PENDING-8A2E160AF36128EC,accessibility_review_pending,moderate,open,PRACTICE-COMP-0215-ETHICS-OF-CARE-AND-DEPENDENCY-01 retains accessibility review status: pending.,"{""authoring_field"":""accessibility_review_status"",""recorded_status"":""pending"",""risk_class"":""RISK-MODERATE""}",PRACTICE-COMP-0215-ETHICS-OF-CARE-AND-DEPENDENCY-01,human_accessibility_review,manual_accessibility_review_pending,accessibility reviewer
CGA-ACCESSIBILITY-REVIEW-PENDING-8B832BB67E45ED61,accessibility_review_pending,moderate,open,PRACTICE-COMP-1713-FRIENDSHIP-ACROSS-DEEP-DIFFERENCE-01 retains accessibility review status: pending.,"{""authoring_field"":""accessibility_review_status"",""recorded_status"":""pending"",""risk_class"":""RISK-MODERATE""}",PRACTICE-COMP-1713-FRIENDSHIP-ACROSS-DEEP-DIFFERENCE-01,human_accessibility_review,manual_accessibility_review_pending,accessibility reviewer
CGA-ACCESSIBILITY-REVIEW-PENDING-8C83688BFCF9FD1D,accessibility_review_pending,moderate,open,PRACTICE-COMP-2116-POWER-ASYMMETRY-EXPLOITATION-AND-PRECARITY-01 retains accessibility review status: pending.,"{""authoring_field"":""accessibility_review_status"",""recorded_status"":""pending"",""risk_class"":""RISK-MODERATE""}",PRACTICE-COMP-2116-POWER-ASYMMETRY-EXPLOITATION-AND-PRECARITY-01,human_accessibility_review,manual_accessibility_review_pending,accessibility reviewer
CGA-ACCESSIBILITY-REVIEW-PENDING-8E8ABFE7EA657735,accessibility_review_pending,moderate,open,PRACTICE-COMP-0306-SURRENDER-AND-LIMITS-OF-CONTROL-01 retains accessibility review status: pending.,"{""authoring_field"":""accessibility_review_status"",""recorded_status"":""pending"",""risk_class"":""RISK-LOW""}",PRACTICE-COMP-0306-SURRENDER-AND-LIMITS-OF-CONTROL-01,human_accessibility_review,manual_accessibility_review_pending,accessibility reviewer
CGA-ACCESSIBILITY-REVIEW-PENDING-90755294AB6F556E,accessibility_review_pending,moderate,open,PRACTICE-COMP-0916-MODELS-SIMULATIONS-AND-ABSTRACTION-LIMITS-01 retains accessibility review status: pending.,"{""authoring_field"":""accessibility_review_status"",""recorded_status"":""pending"",""risk_class"":""RISK-LOW""}",PRACTICE-COMP-0916-MODELS-SIMULATIONS-AND-ABSTRACTION-LIMITS-01,human_accessibility_review,manual_accessibility_review_pending,accessibility reviewer
CGA-ACCESSIBILITY-REVIEW-PENDING-910A4A276652D831,accessibility_review_pending,high,open,PRACTICE-COMP-2305-SAVING-INVESTING-AND-RETIREMENT-01 retains accessibility review status: pending.,"{""authoring_field"":""accessibility_review_status"",""recorded_status"":""pending"",""risk_class"":""RISK-HIGH""}",PRACTICE-COMP-2305-SAVING-INVESTING-AND-RETIREMENT-01,human_accessibility_review,manual_accessibility_review_pending,accessibility reviewer
CGA-ACCESSIBILITY-REVIEW-PENDING-91D5F0BF59C1DE7A,accessibility_review_pending,high,open,PRACTICE-COMP-1808-PARTNERSHIP-CONFLICT-AND-REPAIR-01 retains accessibility review status: pending.,"{""authoring_field"":""accessibility_review_status"",""recorded_status"":""pending"",""risk_class"":""RISK-HIGH""}",PRACTICE-COMP-1808-PARTNERSHIP-CONFLICT-AND-REPAIR-01,human_accessibility_review,manual_accessibility_review_pending,accessibility reviewer
CGA-ACCESSIBILITY-REVIEW-PENDING-92783BA1B136FEE9,accessibility_review_pending,moderate,open,PRACTICE-COMP-2711-LEGACY-IN-PEOPLE-INSTITUTIONS-AND-WORKS-01 retains accessibility review status: pending.,"{""authoring_field"":""accessibility_review_status"",""recorded_status"":""pending"",""risk_class"":""RISK-LOW""}",PRACTICE-COMP-2711-LEGACY-IN-PEOPLE-INSTITUTIONS-AND-WORKS-01,human_accessibility_review,manual_accessibility_review_pending,accessibility reviewer
CGA-ACCESSIBILITY-REVIEW-PENDING-927A403C023E6164,accessibility_review_pending,high,open,PRACTICE-COMP-1814-REPRODUCTIVE-INTENTIONS-AND-PARTNERSHIP-COMMUNICATION-01 retains accessibility review status: pending.,"{""authoring_field"":""accessibility_review_status"",""recorded_status"":""pending"",""risk_class"":""RISK-HIGH""}",PRACTICE-COMP-1814-REPRODUCTIVE-INTENTIONS-AND-PARTNERSHIP-COMMUNICATION-01,human_accessibility_review,manual_accessibility_review_pending,accessibility reviewer
CGA-ACCESSIBILITY-REVIEW-PENDING-936286E39A06FB48,accessibility_review_pending,moderate,open,PRACTICE-COMP-2606-TRAVEL-GEOGRAPHY-AND-PLACE-01 retains accessibility review status: pending.,"{""authoring_field"":""accessibility_review_status"",""recorded_status"":""pending"",""risk_class"":""RISK-MODERATE""}",PRACTICE-COMP-2606-TRAVEL-GEOGRAPHY-AND-PLACE-01,human_accessibility_review,manual_accessibility_review_pending,accessibility reviewer
CGA-ACCESSIBILITY-REVIEW-PENDING-93914FA18EAA5E77,accessibility_review_pending,high,open,PRACTICE-COMP-1907-ADOPTION-FOSTERING-STEPFAMILIES-AND-CHOSEN-FAMILY-01 retains accessibility review status: pending.,"{""authoring_field"":""accessibility_review_status"",""recorded_status"":""pending"",""risk_class"":""RISK-HIGH""}",PRACTICE-COMP-1907-ADOPTION-FOSTERING-STEPFAMILIES-AND-CHOSEN-FAMILY-01,human_accessibility_review,manual_accessibility_review_pending,accessibility reviewer
CGA-ACCESSIBILITY-REVIEW-PENDING-94A6186A50D87771,accessibility_review_pending,moderate,open,PRACTICE-COMP-1709-BELONGING-LONELINESS-AND-SOCIAL-ECOLOGY-01 retains accessibility review status: pending.,"{""authoring_field"":""accessibility_review_status"",""recorded_status"":""pending"",""risk_class"":""RISK-MODERATE""}",PRACTICE-COMP-1709-BELONGING-LONELINESS-AND-SOCIAL-ECOLOGY-01,human_accessibility_review,manual_accessibility_review_pending,accessibility reviewer
CGA-ACCESSIBILITY-REVIEW-PENDING-96F4921627F73AB9,accessibility_review_pending,moderate,open,PRACTICE-COMP-1601-ATTENTIVE-LISTENING-01 retains accessibility review status: pending.,"{""authoring_field"":""accessibility_review_status"",""recorded_status"":""pending"",""risk_class"":""RISK-MODERATE""}",PRACTICE-COMP-1601-ATTENTIVE-LISTENING-01,human_accessibility_review,manual_accessibility_review_pending,accessibility reviewer
CGA-ACCESSIBILITY-REVIEW-PENDING-9715E0930677FEB4,accessibility_review_pending,moderate,open,PRACTICE-COMP-0104-A-HIERARCHY-OF-GOODS-01 retains accessibility review status: pending.,"{""authoring_field"":""accessibility_review_status"",""recorded_status"":""pending"",""risk_class"":""RISK-LOW""}",PRACTICE-COMP-0104-A-HIERARCHY-OF-GOODS-01,human_accessibility_review,manual_accessibility_review_pending,accessibility reviewer
CGA-ACCESSIBILITY-REVIEW-PENDING-98038A8A4493F253,accessibility_review_pending,high,open,PRACTICE-COMP-2302-BUDGETING-AND-CASH-FLOW-CONTROL-01 retains accessibility review status: pending.,"{""authoring_field"":""accessibility_review_status"",""recorded_status"":""pending"",""risk_class"":""RISK-HIGH""}",PRACTICE-COMP-2302-BUDGETING-AND-CASH-FLOW-CONTROL-01,human_accessibility_review,manual_accessibility_review_pending,accessibility reviewer
CGA-ACCESSIBILITY-REVIEW-PENDING-9A6FBCA596B09187,accessibility_review_pending,moderate,open,PRACTICE-COMP-0212-INTEGRITY-ACROSS-CONTEXTS-01 retains accessibility review status: pending.,"{""authoring_field"":""accessibility_review_status"",""recorded_status"":""pending"",""risk_class"":""RISK-MODERATE""}",PRACTICE-COMP-0212-INTEGRITY-ACROSS-CONTEXTS-01,human_accessibility_review,manual_accessibility_review_pending,accessibility reviewer
CGA-ACCESSIBILITY-REVIEW-PENDING-9B9CD7BAE2B53076,accessibility_review_pending,moderate,open,PRACTICE-COMP-0901-OBSERVATION-VERSUS-INTERPRETATION-01 retains accessibility review status: pending.,"{""authoring_field"":""accessibility_review_status"",""recorded_status"":""pending"",""risk_class"":""RISK-LOW""}",PRACTICE-COMP-0901-OBSERVATION-VERSUS-INTERPRETATION-01,human_accessibility_review,manual_accessibility_review_pending,accessibility reviewer
CGA-ACCESSIBILITY-REVIEW-PENDING-9BBC5B7E62DB8F73,accessibility_review_pending,moderate,open,PRACTICE-COMP-2105-QUALITY-CRAFTSMANSHIP-AND-REPUTATION-01 retains accessibility review status: pending.,"{""authoring_field"":""accessibility_review_status"",""recorded_status"":""pending"",""risk_class"":""RISK-MODERATE""}",PRACTICE-COMP-2105-QUALITY-CRAFTSMANSHIP-AND-REPUTATION-01,human_accessibility_review,manual_accessibility_review_pending,accessibility reviewer
CGA-ACCESSIBILITY-REVIEW-PENDING-9CC3C736331901D6,accessibility_review_pending,moderate,open,PRACTICE-COMP-2712-ANNUAL-RECKONING-AND-RECOMMITMENT-01 retains accessibility review status: pending.,"{""authoring_field"":""accessibility_review_status"",""recorded_status"":""pending"",""risk_class"":""RISK-LOW""}",PRACTICE-COMP-2712-ANNUAL-RECKONING-AND-RECOMMITMENT-01,human_accessibility_review,manual_accessibility_review_pending,accessibility reviewer
CGA-ACCESSIBILITY-REVIEW-PENDING-9D33D7F0D86C5E9D,accessibility_review_pending,moderate,open,PRACTICE-COMP-0101-CONCEPTIONS-OF-FLOURISHING-01 retains accessibility review status: pending.,"{""authoring_field"":""accessibility_review_status"",""recorded_status"":""pending"",""risk_class"":""RISK-LOW""}",PRACTICE-COMP-0101-CONCEPTIONS-OF-FLOURISHING-01,human_accessibility_review,manual_accessibility_review_pending,accessibility reviewer
CGA-ACCESSIBILITY-REVIEW-PENDING-9D90732B4D7C541B,accessibility_review_pending,moderate,open,PRACTICE-COMP-2713-APPLICABILITY-ROLE-CHOICE-AND-THE-RIGHT-TO-LEAVE-DOMAINS-UNCHOSEN-01 retains accessibility review status: pending.,"{""authoring_field"":""accessibility_review_status"",""recorded_status"":""pending"",""risk_class"":""RISK-LOW""}",PRACTICE-COMP-2713-APPLICABILITY-ROLE-CHOICE-AND-THE-RIGHT-TO-LEAVE-DOMAINS-UNCHOSEN-01,human_accessibility_review,manual_accessibility_review_pending,accessibility reviewer
CGA-ACCESSIBILITY-REVIEW-PENDING-9E5962CB88EE2699,accessibility_review_pending,high,open,PRACTICE-COMP-0609-ACCOMMODATION-ASSISTIVE-TECHNOLOGY-AND-UNIVERSAL-DESIGN-01 retains accessibility review status: pending.,"{""authoring_field"":""accessibility_review_status"",""recorded_status"":""pending"",""risk_class"":""RISK-HIGH""}",PRACTICE-COMP-0609-ACCOMMODATION-ASSISTIVE-TECHNOLOGY-AND-UNIVERSAL-DESIGN-01,human_accessibility_review,manual_accessibility_review_pending,accessibility reviewer
CGA-ACCESSIBILITY-REVIEW-PENDING-9EE20F5047BF064C,accessibility_review_pending,moderate,open,PRACTICE-COMP-2112-MEANINGFUL-CONTRIBUTION-AND-SERVICE-THROUGH-WORK-01 retains accessibility review status: pending.,"{""authoring_field"":""accessibility_review_status"",""recorded_status"":""pending"",""risk_class"":""RISK-MODERATE""}",PRACTICE-COMP-2112-MEANINGFUL-CONTRIBUTION-AND-SERVICE-THROUGH-WORK-01,human_accessibility_review,manual_accessibility_review_pending,accessibility reviewer
CGA-ACCESSIBILITY-REVIEW-PENDING-9FA17FB8FA0A55EC,accessibility_review_pending,moderate,open,PRACTICE-COMP-2104-DELIBERATE-MASTERY-AND-EXPERTISE-01 retains accessibility review status: pending.,"{""authoring_field"":""accessibility_review_status"",""recorded_status"":""pending"",""risk_class"":""RISK-MODERATE""}",PRACTICE-COMP-2104-DELIBERATE-MASTERY-AND-EXPERTISE-01,human_accessibility_review,manual_accessibility_review_pending,accessibility reviewer
