competency_id,competency_name,domain_id,domain_name,content_status,protocol_stable_id,protocol_version,protocol_path,protocol_sha256,protocol_family,risk_class,runtime_projection,sources_complete,safety_review_status,scoring_policy,shadow_test_status,activation_status,release_gate_status,ui_test_status,parent_mapping_lever_ids,recommendation_target_lever_ids,blocking_issue
03.08,Vocation and service beyond self,03,"Spirituality, Religion, Ritual, and Transcendence",draft,PRACTICE-COMP-0308-VOCATION-AND-SERVICE-BEYOND-SELF-01,0.2.0,data/practices/protocols/03/PRACTICE-COMP-0308-VOCATION-AND-SERVICE-BEYOND-SELF-01.yaml,159deafa426e90739943f720105ed962e771de2adfbdeb6bf44bcb33b92768d2,PF-COMMUNITY-CONTRIBUTION,RISK-LOW,GG-PRACTICE-RUNTIME-PROJECTION-2.0,false,pending,SP-STRUCTURED-EVIDENCE-ELIGIBLE,accepted_and_activated,active,blocked,not_applicable,L01;L03;L30;L32,L01;L03;L30;L32,accessibility_review_status:pending;content_review_status:pending;last_reviewed:missing;originality_review_status:pending;research_gap:RG-M6A-001:open;research_review_status:internal_sources_only_external_review_required;safety_review_status:pending;sources:incomplete
03.09,"Ritual, remembrance, and sacred time",03,"Spirituality, Religion, Ritual, and Transcendence",draft,PRACTICE-COMP-0309-RITUAL-REMEMBRANCE-AND-SACRED-TIME-01,0.2.0,data/practices/protocols/03/PRACTICE-COMP-0309-RITUAL-REMEMBRANCE-AND-SACRED-TIME-01.yaml,78ac16cc54f9d654887677ee9881cd57e0cc9085add9b8a164b45c6aa2a1f8ef,PF-CONTEMPLATIVE-MEANING,RISK-HIGH,GG-PRACTICE-RUNTIME-PROJECTION-2.0,false,pending_specialist_expansion_review,SP-STRUCTURED-EVIDENCE-ELIGIBLE,accepted_and_activated,active,blocked,not_applicable,L03;L26;L34;L36,L03;L26;L34;L36,accessibility_review_status:pending;content_review_status:pending;last_reviewed:missing;originality_review_status:pending;research_gap:RG-M6A-001:open;research_review_status:internal_sources_only_external_review_required;safety_review_status:pending_specialist_expansion_review;sources:incomplete;specialist_review:missing
03.10,"Communal worship, liturgy, and shared sacred practice",03,"Spirituality, Religion, Ritual, and Transcendence",draft,PRACTICE-COMP-0310-COMMUNAL-WORSHIP-LITURGY-AND-SHARED-SACRED-PRACTICE-01,0.2.0,data/practices/protocols/03/PRACTICE-COMP-0310-COMMUNAL-WORSHIP-LITURGY-AND-SHARED-SACRED-PRACTICE-01.yaml,70a730a5c5114904f3dfb63b8261e3cf6fe67a20b5e5f463afec8362249e1b1e,PF-COMMUNITY-CONTRIBUTION,RISK-LOW,GG-PRACTICE-RUNTIME-PROJECTION-2.0,false,pending,SP-STRUCTURED-EVIDENCE-ELIGIBLE,accepted_and_activated,active,blocked,not_applicable,L03;L16;L26,L03;L16;L26,accessibility_review_status:pending;content_review_status:pending;last_reviewed:missing;originality_review_status:pending;research_gap:RG-M6A-001:open;research_review_status:internal_sources_only_external_review_required;safety_review_status:pending;sources:incomplete
03.11,"Authority, tradition, conscience, and reform",03,"Spirituality, Religion, Ritual, and Transcendence",draft,PRACTICE-COMP-0311-AUTHORITY-TRADITION-CONSCIENCE-AND-REFORM-01,0.2.0,data/practices/protocols/03/PRACTICE-COMP-0311-AUTHORITY-TRADITION-CONSCIENCE-AND-REFORM-01.yaml,e28f9da4e730b2d5fcae333c88f33f54af594cec397e39c2641e0152173dc0ce,PF-KNOWLEDGE-APPLICATION,RISK-HIGH,GG-PRACTICE-RUNTIME-PROJECTION-2.0,false,pending_specialist_expansion_review,SP-STRUCTURED-EVIDENCE-ELIGIBLE,accepted_and_activated,active,blocked,not_applicable,L02;L03;L13;L31,L02;L03;L13;L31,accessibility_review_status:pending;content_review_status:pending;last_reviewed:missing;originality_review_status:pending;research_gap:RG-M6A-001:open;research_review_status:internal_sources_only_external_review_required;safety_review_status:pending_specialist_expansion_review;sources:incomplete;specialist_review:missing
03.12,Religious pluralism and interfaith humility,03,"Spirituality, Religion, Ritual, and Transcendence",draft,PRACTICE-COMP-0312-RELIGIOUS-PLURALISM-AND-INTERFAITH-HUMILITY-01,0.2.0,data/practices/protocols/03/PRACTICE-COMP-0312-RELIGIOUS-PLURALISM-AND-INTERFAITH-HUMILITY-01.yaml,aedfc3c6e89724a539776ad75750ad8446558ade4ab942c1e0044fd40f7f0f21,PF-RELATIONAL-CONVERSATION,RISK-LOW,GG-PRACTICE-RUNTIME-PROJECTION-2.0,false,pending,SP-STRUCTURED-EVIDENCE-ELIGIBLE,accepted_and_activated,active,blocked,not_applicable,L03;L05;L24;L31,L03;L05;L24;L31,accessibility_review_status:pending;content_review_status:pending;last_reviewed:missing;originality_review_status:pending;research_gap:RG-M6A-001:open;research_review_status:internal_sources_only_external_review_required;safety_review_status:pending;sources:incomplete
03.13,"Mystical, ecstatic, and peak experience",03,"Spirituality, Religion, Ritual, and Transcendence",draft,PRACTICE-COMP-0313-MYSTICAL-ECSTATIC-AND-PEAK-EXPERIENCE-01,0.2.0,data/practices/protocols/03/PRACTICE-COMP-0313-MYSTICAL-ECSTATIC-AND-PEAK-EXPERIENCE-01.yaml,e67017e35c0e17bc674c7e5a43fc85ce95e30b3f37552535cfe83d68e4f84a11,PF-LONGITUDINAL-REVIEW,RISK-LOW,GG-PRACTICE-RUNTIME-PROJECTION-2.0,false,pending,SP-STRUCTURED-EVIDENCE-ELIGIBLE,accepted_and_activated,active,blocked,not_applicable,L03;L04;L16;L35,L03;L04;L16;L35,accessibility_review_status:pending;content_review_status:pending;last_reviewed:missing;originality_review_status:pending;research_gap:RG-M6A-001:open;research_review_status:internal_sources_only_external_review_required;safety_review_status:pending;sources:incomplete
04.01,"Suffering, evil, and lament",04,"Mortality, Suffering, Tragedy, and Hope",draft,PRACTICE-COMP-0401-SUFFERING-EVIL-AND-LAMENT-01,0.2.0,data/practices/protocols/04/PRACTICE-COMP-0401-SUFFERING-EVIL-AND-LAMENT-01.yaml,ae7010f55ea5a7df636c3bd16299d4f3790d5955ca46eb65f6e64a7b04dffbd6,PF-CONTEMPLATIVE-MEANING,RISK-MODERATE,GG-PRACTICE-RUNTIME-PROJECTION-2.0,false,pending,SP-STRUCTURED-EVIDENCE-ELIGIBLE,accepted_and_activated,active,blocked,not_applicable,L03;L04;L06,L03;L04;L06,accessibility_review_status:pending;content_review_status:pending;last_reviewed:missing;originality_review_status:pending;research_gap:RG-M6A-001:open;research_review_status:internal_sources_only_external_review_required;safety_review_status:pending;sources:incomplete;specialist_review:missing
04.02,Mortality and impermanence,04,"Mortality, Suffering, Tragedy, and Hope",draft,PRACTICE-COMP-0402-MORTALITY-AND-IMPERMANENCE-01,0.2.0,data/practices/protocols/04/PRACTICE-COMP-0402-MORTALITY-AND-IMPERMANENCE-01.yaml,cfad17862767ec7302f3b219bedc0968a892f01212641005967a3dab90eb1da0,PF-BEHAVIORAL-EXPERIMENT,RISK-HIGH,GG-PRACTICE-RUNTIME-PROJECTION-2.0,false,pending_specialist_expansion_review,SP-STRUCTURED-EVIDENCE-ELIGIBLE,accepted_and_activated,active,blocked,not_applicable,L03;L04;L36,L03;L04;L36,accessibility_review_status:pending;content_review_status:pending;last_reviewed:missing;originality_review_status:pending;research_gap:RG-M6A-001:open;research_review_status:internal_sources_only_external_review_required;safety_review_status:pending_specialist_expansion_review;sources:incomplete;specialist_review:missing
04.03,Tragic knowledge and the limits of control,04,"Mortality, Suffering, Tragedy, and Hope",draft,PRACTICE-COMP-0403-TRAGIC-KNOWLEDGE-AND-THE-LIMITS-OF-CONTROL-01,0.2.0,data/practices/protocols/04/PRACTICE-COMP-0403-TRAGIC-KNOWLEDGE-AND-THE-LIMITS-OF-CONTROL-01.yaml,dc89467df514598df7f674dcedabf430359d2001183a319caee55457b3920e38,PF-KNOWLEDGE-APPLICATION,RISK-MODERATE,GG-PRACTICE-RUNTIME-PROJECTION-2.0,false,pending,SP-STRUCTURED-EVIDENCE-ELIGIBLE,accepted_and_activated,active,blocked,not_applicable,L04;L11;L14,L04;L11;L14,accessibility_review_status:pending;content_review_status:pending;last_reviewed:missing;originality_review_status:pending;research_gap:RG-M6A-001:open;research_review_status:internal_sources_only_external_review_required;safety_review_status:pending;sources:incomplete;specialist_review:missing
04.04,Meaning after catastrophic loss,04,"Mortality, Suffering, Tragedy, and Hope",draft,PRACTICE-COMP-0404-MEANING-AFTER-CATASTROPHIC-LOSS-01,0.2.0,data/practices/protocols/04/PRACTICE-COMP-0404-MEANING-AFTER-CATASTROPHIC-LOSS-01.yaml,c988005a28d55f332b36818a78fcff2b013423b873f6a2481e0177f4d206ce59,PF-ARTIFACT-PLAN,RISK-HIGH,GG-PRACTICE-RUNTIME-PROJECTION-2.0,false,pending_specialist_expansion_review,SP-STRUCTURED-EVIDENCE-ELIGIBLE,accepted_and_activated,active,blocked,not_applicable,L01;L04;L07,L01;L04;L07,accessibility_review_status:pending;content_review_status:pending;last_reviewed:missing;originality_review_status:pending;research_gap:RG-M6A-001:open;research_review_status:internal_sources_only_external_review_required;safety_review_status:pending_specialist_expansion_review;sources:incomplete;specialist_review:missing
04.05,"Absurdity, existential anxiety, and meaninglessness",04,"Mortality, Suffering, Tragedy, and Hope",draft,PRACTICE-COMP-0405-ABSURDITY-EXISTENTIAL-ANXIETY-AND-MEANINGLESSNESS-01,0.2.0,data/practices/protocols/04/PRACTICE-COMP-0405-ABSURDITY-EXISTENTIAL-ANXIETY-AND-MEANINGLESSNESS-01.yaml,a5f0207d9f6b38fa6d7a3e969e11024a9db8b5e1e880af365aac271b7abd14bd,PF-BEHAVIORAL-EXPERIMENT,RISK-MODERATE,GG-PRACTICE-RUNTIME-PROJECTION-2.0,false,pending,SP-STRUCTURED-EVIDENCE-ELIGIBLE,accepted_and_activated,active,blocked,not_applicable,L01;L04;L07,L01;L04;L07,accessibility_review_status:pending;content_review_status:pending;last_reviewed:missing;originality_review_status:pending;research_gap:RG-M6A-001:open;research_review_status:internal_sources_only_external_review_required;safety_review_status:pending;sources:incomplete;specialist_review:missing
04.06,Endurance without self-optimization,04,"Mortality, Suffering, Tragedy, and Hope",draft,PRACTICE-COMP-0406-ENDURANCE-WITHOUT-SELF-OPTIMIZATION-01,0.2.0,data/practices/protocols/04/PRACTICE-COMP-0406-ENDURANCE-WITHOUT-SELF-OPTIMIZATION-01.yaml,27da6d6473408082769a1c9ccaf098bb114f88cfeaf2dc7da33bd96abe76c044,PF-LONGITUDINAL-REVIEW,RISK-MODERATE,GG-PRACTICE-RUNTIME-PROJECTION-2.0,false,pending,SP-STRUCTURED-EVIDENCE-ELIGIBLE,accepted_and_activated,active,blocked,not_applicable,L04;L05;L07;L34,L04;L05;L07;L34,accessibility_review_status:pending;content_review_status:pending;last_reviewed:missing;originality_review_status:pending;research_gap:RG-M6A-001:open;research_review_status:internal_sources_only_external_review_required;safety_review_status:pending;sources:incomplete;specialist_review:missing
04.07,Moral injury and compromised action,04,"Mortality, Suffering, Tragedy, and Hope",draft,PRACTICE-COMP-0407-MORAL-INJURY-AND-COMPROMISED-ACTION-01,0.2.0,data/practices/protocols/04/PRACTICE-COMP-0407-MORAL-INJURY-AND-COMPROMISED-ACTION-01.yaml,cec17af56551ca82637f3fae412a8bfa64b22c6c304af6b645949f0172e835d3,PF-QUALIFIED-CONSULTATION,RISK-HIGH,GG-PRACTICE-RUNTIME-PROJECTION-2.0,false,pending_specialist_expansion_review,SP-STRUCTURED-EVIDENCE-ELIGIBLE,accepted_and_activated,active,blocked,not_applicable,L02;L04;L07;L29,L02;L04;L07;L29,accessibility_review_status:pending;content_review_status:pending;last_reviewed:missing;originality_review_status:pending;research_gap:RG-M6A-001:open;research_review_status:internal_sources_only_external_review_required;safety_review_status:pending_specialist_expansion_review;sources:incomplete;specialist_review:missing
04.08,"Dying, end-of-life choices, and accompaniment",04,"Mortality, Suffering, Tragedy, and Hope",draft,PRACTICE-COMP-0408-DYING-END-OF-LIFE-CHOICES-AND-ACCOMPANIMENT-01,0.2.0,data/practices/protocols/04/PRACTICE-COMP-0408-DYING-END-OF-LIFE-CHOICES-AND-ACCOMPANIMENT-01.yaml,0778c6e8b1af56345576c2699bf096724580b9fa73acc38e7952a202de16a5a5,PF-QUALIFIED-CONSULTATION,RISK-HIGH,GG-PRACTICE-RUNTIME-PROJECTION-2.0,false,pending_specialist_expansion_review,SP-STRUCTURED-EVIDENCE-ELIGIBLE,accepted_and_activated,active,blocked,not_applicable,L03;L04;L23;L28,L03;L04;L23;L28,accessibility_review_status:pending;content_review_status:pending;last_reviewed:missing;originality_review_status:pending;research_gap:RG-M6A-001:open;research_review_status:internal_sources_only_external_review_required;safety_review_status:pending_specialist_expansion_review;sources:incomplete;specialist_review:missing
04.09,Hope without denial,04,"Mortality, Suffering, Tragedy, and Hope",draft,PRACTICE-COMP-0409-HOPE-WITHOUT-DENIAL-01,0.2.0,data/practices/protocols/04/PRACTICE-COMP-0409-HOPE-WITHOUT-DENIAL-01.yaml,1d8672e79b1d85b85df3d7d22568680409e4dead60789e5928767947c79a75ba,PF-BEHAVIORAL-EXPERIMENT,RISK-HIGH,GG-PRACTICE-RUNTIME-PROJECTION-2.0,false,pending_specialist_expansion_review,SP-STRUCTURED-EVIDENCE-ELIGIBLE,accepted_and_activated,active,blocked,not_applicable,L04;L07;L13,L04;L07;L13,accessibility_review_status:pending;content_review_status:pending;last_reviewed:missing;originality_review_status:pending;research_gap:RG-M6A-001:open;research_review_status:internal_sources_only_external_review_required;safety_review_status:pending_specialist_expansion_review;sources:incomplete;specialist_review:missing
04.10,"Irreversibility, remorse, and living after the unfixable",04,"Mortality, Suffering, Tragedy, and Hope",draft,PRACTICE-COMP-0410-IRREVERSIBILITY-REMORSE-AND-LIVING-AFTER-THE-UNFIXABLE-01,0.2.0,data/practices/protocols/04/PRACTICE-COMP-0410-IRREVERSIBILITY-REMORSE-AND-LIVING-AFTER-THE-UNFIXABLE-01.yaml,56a3c168dedebe7d9b97a97430041208f0955940f5d8fb5b68a716456f782fcf,PF-LONGITUDINAL-REVIEW,RISK-MODERATE,GG-PRACTICE-RUNTIME-PROJECTION-2.0,false,pending,SP-STRUCTURED-EVIDENCE-ELIGIBLE,accepted_and_activated,active,blocked,not_applicable,L02;L04;L07;L29,L02;L04;L07;L29,accessibility_review_status:pending;content_review_status:pending;last_reviewed:missing;originality_review_status:pending;research_gap:RG-M6A-001:open;research_review_status:internal_sources_only_external_review_required;safety_review_status:pending;sources:incomplete;specialist_review:missing
05.01,An honest personal inventory,05,"Self-Knowledge, Identity, and Humility",draft,PRACTICE-COMP-0501-AN-HONEST-PERSONAL-INVENTORY-01,0.2.0,data/practices/protocols/05/PRACTICE-COMP-0501-AN-HONEST-PERSONAL-INVENTORY-01.yaml,aa2665888d1a470a69d2c21e04e611cbc98fd45cae7a8819a03aa3ec3b063367,PF-AUDIT-REDESIGN,RISK-LOW,GG-PRACTICE-RUNTIME-PROJECTION-2.0,false,pending,SP-STRUCTURED-EVIDENCE-ELIGIBLE,accepted_and_activated,active,blocked,not_applicable,L05;L13;L36,L05;L13;L36,accessibility_review_status:pending;content_review_status:pending;last_reviewed:missing;originality_review_status:pending;research_gap:RG-M6A-001:open;research_review_status:internal_sources_only_external_review_required;safety_review_status:pending;sources:incomplete
05.02,Narrative identity,05,"Self-Knowledge, Identity, and Humility",draft,PRACTICE-COMP-0502-NARRATIVE-IDENTITY-01,0.2.0,data/practices/protocols/05/PRACTICE-COMP-0502-NARRATIVE-IDENTITY-01.yaml,c6aa64ab22a3a606f0fbccce62726562c866aa0794badcc9bb7eaada977883e2,PF-LONGITUDINAL-REVIEW,RISK-LOW,GG-PRACTICE-RUNTIME-PROJECTION-2.0,false,pending,SP-STRUCTURED-EVIDENCE-ELIGIBLE,accepted_and_activated,active,blocked,not_applicable,L01;L05;L16,L01;L05;L16,accessibility_review_status:pending;content_review_status:pending;last_reviewed:missing;originality_review_status:pending;research_gap:RG-M6A-001:open;research_review_status:internal_sources_only_external_review_required;safety_review_status:pending;sources:incomplete
05.03,"Strengths, limitations, and fit",05,"Self-Knowledge, Identity, and Humility",draft,PRACTICE-COMP-0503-STRENGTHS-LIMITATIONS-AND-FIT-01,0.2.0,data/practices/protocols/05/PRACTICE-COMP-0503-STRENGTHS-LIMITATIONS-AND-FIT-01.yaml,d29ec50caae1fd1b140683ffb2ffaaa7e9b397c60807b16042804db5040cfacb,PF-BEHAVIORAL-EXPERIMENT,RISK-LOW,GG-PRACTICE-RUNTIME-PROJECTION-2.0,false,pending,SP-STRUCTURED-EVIDENCE-ELIGIBLE,accepted_and_activated,active,blocked,not_applicable,L05;L32;L36,L05;L32;L36,accessibility_review_status:pending;content_review_status:pending;last_reviewed:missing;originality_review_status:pending;research_gap:RG-M6A-001:open;research_review_status:internal_sources_only_external_review_required;safety_review_status:pending;sources:incomplete
05.04,Personality as hypothesis,05,"Self-Knowledge, Identity, and Humility",draft,PRACTICE-COMP-0504-PERSONALITY-AS-HYPOTHESIS-01,0.2.0,data/practices/protocols/05/PRACTICE-COMP-0504-PERSONALITY-AS-HYPOTHESIS-01.yaml,faaa4da9f11c200ca35d1650c0e6c6a6885ea84d3b80e3f047816db2b1b74090,PF-BEHAVIORAL-EXPERIMENT,RISK-LOW,GG-PRACTICE-RUNTIME-PROJECTION-2.0,false,pending,SP-STRUCTURED-EVIDENCE-ELIGIBLE,accepted_and_activated,active,blocked,not_applicable,L05;L11;L13,L05;L11;L13,accessibility_review_status:pending;content_review_status:pending;last_reviewed:missing;originality_review_status:pending;research_gap:RG-M6A-001:open;research_review_status:internal_sources_only_external_review_required;safety_review_status:pending;sources:incomplete
05.05,Defenses and self-deception,05,"Self-Knowledge, Identity, and Humility",draft,PRACTICE-COMP-0505-DEFENSES-AND-SELF-DECEPTION-01,0.2.0,data/practices/protocols/05/PRACTICE-COMP-0505-DEFENSES-AND-SELF-DECEPTION-01.yaml,8aa5f6c8fee8aa104711da9a6fac32eb125c3164cba061bc05379c2718f531c2,PF-BEHAVIORAL-EXPERIMENT,RISK-LOW,GG-PRACTICE-RUNTIME-PROJECTION-2.0,false,pending,SP-STRUCTURED-EVIDENCE-ELIGIBLE,accepted_and_activated,active,blocked,not_applicable,L05;L06;L13,L05;L06;L13,accessibility_review_status:pending;content_review_status:pending;last_reviewed:missing;originality_review_status:pending;research_gap:RG-M6A-001:open;research_review_status:internal_sources_only_external_review_required;safety_review_status:pending;sources:incomplete
05.06,Triggers and repeated patterns,05,"Self-Knowledge, Identity, and Humility",draft,PRACTICE-COMP-0506-TRIGGERS-AND-REPEATED-PATTERNS-01,0.2.0,data/practices/protocols/05/PRACTICE-COMP-0506-TRIGGERS-AND-REPEATED-PATTERNS-01.yaml,d730bb1eae29f5e72bcd1314e5a888c5a8d7446d8bca1987d1d6d8c7c7d8dd87,PF-BEHAVIORAL-EXPERIMENT,RISK-LOW,GG-PRACTICE-RUNTIME-PROJECTION-2.0,false,pending,SP-STRUCTURED-EVIDENCE-ELIGIBLE,accepted_and_activated,active,blocked,not_applicable,L05;L06;L07;L08,L05;L06;L07;L08,accessibility_review_status:pending;content_review_status:pending;last_reviewed:missing;originality_review_status:pending;research_gap:RG-M6A-001:open;research_review_status:internal_sources_only_external_review_required;safety_review_status:pending;sources:incomplete
05.07,Feedback and disconfirmation,05,"Self-Knowledge, Identity, and Humility",draft,PRACTICE-COMP-0507-FEEDBACK-AND-DISCONFIRMATION-01,0.2.0,data/practices/protocols/05/PRACTICE-COMP-0507-FEEDBACK-AND-DISCONFIRMATION-01.yaml,9dddfddc3488fbb4c525020ee88ac5859ad03399ca4e971e9415576b49b43753,PF-RELATIONAL-CONVERSATION,RISK-LOW,GG-PRACTICE-RUNTIME-PROJECTION-2.0,false,pending,SP-STRUCTURED-EVIDENCE-ELIGIBLE,accepted_and_activated,active,blocked,not_applicable,L05;L13;L15;L23,L05;L13;L15;L23,accessibility_review_status:pending;content_review_status:pending;last_reviewed:missing;originality_review_status:pending;research_gap:RG-M6A-001:open;research_review_status:internal_sources_only_external_review_required;safety_review_status:pending;sources:incomplete
05.08,Self-worth beyond performance,05,"Self-Knowledge, Identity, and Humility",draft,PRACTICE-COMP-0508-SELF-WORTH-BEYOND-PERFORMANCE-01,0.2.0,data/practices/protocols/05/PRACTICE-COMP-0508-SELF-WORTH-BEYOND-PERFORMANCE-01.yaml,5f97cfad245acf41d971a52c7927c472f7575e395e98f055d966f71487d7e33b,PF-BEHAVIORAL-EXPERIMENT,RISK-LOW,GG-PRACTICE-RUNTIME-PROJECTION-2.0,false,pending,SP-STRUCTURED-EVIDENCE-ELIGIBLE,accepted_and_activated,active,blocked,not_applicable,L01;L05;L07,L01;L05;L07,accessibility_review_status:pending;content_review_status:pending;last_reviewed:missing;originality_review_status:pending;research_gap:RG-M6A-001:open;research_review_status:internal_sources_only_external_review_required;safety_review_status:pending;sources:incomplete
